Date,AAPL.US Close,MSFT.US Close,ADBE.US Close,AMZN.US Close,PEP.US Close,AAPL.US High,MSFT.US High,ADBE.US High,AMZN.US High,PEP.US High,AAPL.US Low,MSFT.US Low,ADBE.US Low,AMZN.US Low,PEP.US Low,AAPL.US Open,MSFT.US Open,ADBE.US Open,AMZN.US Open,PEP.US Open,AAPL.US Volume,MSFT.US Volume,ADBE.US Volume,AMZN.US Volume,PEP.US Volume
2026-01-09,259.37,479.28,333.95,247.38,139.91,260.21,479.82,335.875,247.86,140.79,256.22,472.2001,328.0,242.24,138.7,259.075,474.06,335.875,244.568,139.44,39996967.0,18491036.0,3250098.0,34559961.0,6767560.0
2026-01-12,260.25,477.18,327.65,246.47,141.36,261.3,480.99,330.67,248.94,141.51,256.8,475.6803,323.5,245.96,138.56,259.16,476.67,327.77,246.73,139.91,45263767.0,23519895.0,3541399.0,35867770.0,12223436.0
2026-01-13,261.05,470.67,309.93,242.6,143.48,261.81,475.7799,323.0,247.66,143.65,258.39,465.95,307.91,240.25,141.04,258.72,474.675,322.49,246.53,141.1,45730847.0,28545800.0,7217338.0,38371778.0,9030241.0
2026-01-14,259.96,459.38,304.44,236.65,145.92,261.82,468.2,309.73,241.28,146.3,256.71,457.1701,302.47,236.22,143.136,259.49,466.46,308.57,241.15,143.14,40019421.0,28184302.0,5712622.0,41410578.0,8329463.0
2026-01-15,258.21,456.66,304.09,238.18,146.57,261.04,464.25,305.82,240.65,147.017,257.05,455.9,301.4,236.63,145.53,260.65,464.12,304.97,239.31,146.06,39388564.0,23225839.0,4774251.0,43003571.0,5797798.0
2026-01-16,255.53,459.86,296.12,239.12,146.32,258.9,463.19,304.88,239.57,147.55,254.93,456.48,295.42,236.41,145.51,257.9,457.83,304.56,239.085,147.16,72142773.0,34246650.0,8534411.0,45888283.0,10313487.0
2026-01-20,246.7,454.52,290.37,231.0,147.66,254.79,456.8,295.0,235.09,147.66,243.42,449.28,288.33,229.34,144.32,252.73,451.215,294.32,233.76,146.215,80267517.0,26129992.0,6962010.0,47737854.0,9982823.0
2026-01-21,247.65,444.11,294.23,231.31,146.74,251.56,452.69,294.51,232.3,148.01,245.18,438.68,288.33,226.88,144.94,248.7,452.595,290.765,231.085,147.05,54641725.0,37980510.0,5645285.0,47276090.0,7679571.0
2026-01-22,248.35,451.14,299.73,234.34,144.4,251.0,452.84,301.82,235.72,147.13,248.15,444.7,295.2,230.9,144.17,249.2,447.62,296.0,234.045,146.68,39708340.0,25349378.0,4974504.0,31913325.0,8167356.0
2026-01-23,248.04,465.95,301.07,239.16,144.58,249.41,471.1,303.84,240.45,144.84,244.68,450.53,299.2,234.57,143.06,247.32,451.87,301.46,234.955,143.86,41688982.0,38000159.0,4368651.0,33778478.0,5870098.0
2026-01-26,255.41,470.28,304.72,238.42,145.87,256.56,474.25,306.3,240.95,145.92,249.8,462.0,301.4,237.54,144.14,251.48,465.305,301.4,239.98,144.8,55969234.0,29291235.0,4115294.0,32825530.0,6589570.0
2026-01-27,258.27,480.58,297.42,244.68,148.78,261.95,482.87,304.215,244.88,148.82,258.21,473.16,292.93,238.08,145.33,259.17,473.7,303.81,239.685,145.75,49648271.0,29213923.0,4166284.0,38029216.0,7114901.0
2026-01-28,256.44,481.63,299.58,243.01,148.5,258.855,483.74,303.85,247.775,150.04,254.51,478.0,297.685,241.53,147.76,257.65,483.21,299.66,246.365,148.41,41287971.0,36875403.0,3942771.0,40882657.0,5954075.0
2026-01-29,258.28,433.5,291.65,241.73,148.69,259.65,442.5,293.635,243.0,150.86,254.41,421.02,284.6,236.742,148.44,258.0,439.99,291.68,242.82,148.835,67253009.0,128855323.0,7410759.0,47229643.0,9062259.0
2026-01-30,259.48,430.29,293.25,239.3,153.63,261.8999,439.6,295.34,243.315,153.89,252.18,426.45,290.51,237.64,148.59,255.165,439.17,291.6,239.89,149.01,92443408.0,58566819.0,5713026.0,46585024.0,12641264.0
2026-02-02,270.01,423.37,293.38,242.96,155.2,270.49,430.736,299.38,245.6299,156.62,259.205,422.25,290.93,238.17,153.19,260.03,430.235,297.01,238.31,154.06,73913425.0,42219858.0,4357004.0,37546102.0,14660510.0
2026-02-03,269.48,411.21,271.93,238.62,162.85,271.875,422.05,284.34,246.35,163.44,267.61,408.56,271.02,235.45,155.5001,269.2,422.01,282.74,244.975,156.6,64394655.0,61424123.0,8324923.0,53831298.0,19096432.0
2026-02-04,276.49,414.19,279.71,232.99,166.18,278.95,419.8,282.8999,238.86,167.94,272.285,409.24,264.04,231.82,164.17,272.285,411.0,267.23,238.86,164.89,90545710.0,45012374.0,8554186.0,51299947.0,13322904.0
2026-02-05,275.91,393.67,269.39,222.69,167.53,279.5,408.3,281.95,226.31,168.01,273.23,392.32,268.43,220.38,165.25,278.13,407.44,277.49,224.91,166.51,52977441.0,66289247.0,6293553.0,103509230.0,11038833.0
2026-02-06,278.12,401.14,268.38,210.32,170.49,280.905,401.79,275.0,211.44,170.75,276.925,392.92,265.31,200.31,167.255,277.12,399.165,271.675,202.7,167.45,50453414.0,53515311.0,5448423.0,179210851.0,10960439.0
2026-02-09,274.62,413.6,266.9,208.72,166.47,278.2,414.89,269.2,212.81,169.93,271.7,400.87,262.949,203.35,164.9415,277.905,404.85,267.05,208.97,169.5,44623396.0,45480526.0,6576297.0,91178443.0,10316236.0
2026-02-10,273.68,413.27,264.67,206.96,166.97,275.37,423.68,270.79,212.6499,167.4074,272.94,412.7,263.98,206.411,163.74,274.885,419.62,266.69,208.795,165.75,34376898.0,44857850.0,5718574.0,67175031.0,10352922.0
2026-02-11,275.5,404.37,257.16,204.08,169.15,280.18,416.46,264.2,208.57,170.27,274.45,401.01,255.71,202.49,166.02,274.695,416.175,263.075,208.06,167.65,51931283.0,42491012.0,8759941.0,65545455.0,6733819.0
2026-02-12,261.73,401.84,262.5,199.6,167.2,275.72,406.2,262.67,203.96,171.48,260.18,398.01,251.1001,197.56,167.09,275.59,405.0,258.36,203.96,169.755,81077229.0,40802362.0,8656974.0,83975393.0,9516273.0
2026-02-13,255.78,401.32,263.97,198.79,165.94,262.23,405.54,265.29,201.16,167.88,255.45,398.05,257.5,197.275,164.995,262.01,404.45,262.17,198.88,167.2,56290673.0,34091553.0,6589694.0,66321593.0,9286336.0
2026-02-17,263.88,396.86,260.45,201.15,161.92,266.29,400.52,269.128,201.7362,167.54,255.54,394.525,255.839,196.0,160.81,258.05,399.22,265.235,198.125,166.12,58469094.0,32078794.0,5208323.0,69879200.0,8749818.0
2026-02-18,264.35,399.6,263.17,204.79,164.39,266.82,402.56,263.5,206.86,164.53,262.45,396.32,257.14,201.51,160.6321,263.6,398.13,260.45,202.07,161.79,34203337.0,23223417.0,5033238.0,51003299.0,7239829.0
2026-02-19,260.58,398.46,259.21,204.86,164.59,264.48,404.43,265.55,205.6396,165.05,260.05,396.67,257.41,202.81,163.1311,262.6,400.69,263.38,203.8,164.39,30845294.0,28234001.0,3616213.0,35669611.0,6155811.0
2026-02-20,264.58,397.23,258.61,210.11,164.94,264.75,400.1159,262.08,211.17,164.97,258.16,395.16,254.36,203.75,163.02,258.97,396.11,255.0,204.76,164.65,42070499.0,34015249.0,6590752.0,65881611.0,4811816.0
2026-02-23,266.18,384.47,246.68,205.27,168.32,269.43,395.36,254.5,208.43,168.81,263.381,383.1,244.8,203.11,164.24,263.49,395.0,254.14,208.095,164.49,37308200.0,43238300.0,7602400.0,53581508.0,6801623.0
2026-02-24,272.14,389.0,255.17,208.56,169.54,274.89,389.36,258.25,210.36,169.785,267.71,381.71,244.28,203.25,167.7701,267.86,384.14,245.57,205.47,168.23,47014619.0,33884700.0,5529146.0,41137200.0,6319800.0
2026-02-25,274.23,400.6,257.81,210.64,169.17,274.94,401.47,257.99,211.59,169.5,271.05,390.16,250.7,208.93,166.0,271.78,390.525,253.33,210.46,168.61,33714342.0,43625500.0,5108600.0,41346400.0,6832706.0
2026-02-26,272.95,401.72,259.04,207.92,167.58,276.11,407.49,263.67,211.05,170.06,270.795,398.74,256.595,205.345,167.16,274.945,404.71,261.59,210.73,169.63,32191569.0,34214348.0,6196848.0,47531800.0,7214614.0
2026-02-27,264.18,392.74,262.41,210.0,169.74,272.81,396.82,262.75,210.33,170.28,262.89,389.88,253.06,205.2,167.82,272.81,390.88,254.02,206.83,168.38,72232024.0,51268782.0,5095519.0,57191213.0,10578033.0
2026-03-02,264.72,398.55,260.88,208.39,167.28,266.53,401.19,264.22,209.73,169.54,260.2,390.63,257.06,203.46,167.14,262.41,392.855,257.6,204.55,169.045,41827946.0,35474908.0,3486901.0,46001010.0,7263987.0
2026-03-03,263.69,403.79,270.959,208.63,164.89,265.56,406.7,272.825,209.178,167.22,260.13,392.67,260.05,202.48,163.67,263.48,393.14,260.05,203.1,166.54,38568921.0,38199209.0,6206582.0,43184918.0,6718114.0
2026-03-04,262.45,405.0,273.04,216.82,163.92,266.15,411.0326,276.67,217.54,165.93,261.42,400.31,270.34,210.15,163.37,264.65,401.265,271.51,210.47,165.04,39803119.0,35807990.0,4329153.0,54731101.0,6855436.0
2026-03-05,260.25,410.68,281.74,218.86,160.7,261.555,411.61,285.36,220.47,163.4,257.25,404.4,275.4,215.59,160.16,260.79,404.42,275.49,215.98,162.16,49658626.0,39001315.0,5822261.0,60943447.0,7133688.0
2026-03-06,257.46,408.63,283.66,213.12,159.43,258.77,413.05,283.85,217.32,159.53,254.37,408.5101,276.05,212.53,156.085,258.63,409.2,280.28,214.99,158.25,41120042.0,31123859.0,4802278.0,51152716.0,5938308.0
2026-03-09,259.89,409.35,282.44,213.42,161.53,261.15,410.21,285.2,213.82,162.43,253.6805,403.5,277.9,207.11,158.095,255.69,404.915,281.32,210.45,159.17,38218533.0,30131854.0,4728359.0,54642926.0,6415969.0
2026-03-10,260.72,405.76,275.13,214.34,160.78,262.48,410.2,282.395,215.65,162.86,256.95,402.93,268.37,212.43,159.59,257.645,410.03,281.82,214.19,160.7,30590765.0,31706375.0,4591633.0,35678834.0,5341336.0
2026-03-11,260.81,404.88,273.705,212.65,160.15,262.13,409.01,280.375,217.0,160.905,259.55,401.59,269.25,211.35,157.89,261.09,405.57,277.93,215.705,160.31,26218927.0,25512139.0,4862412.0,34199303.0,4360726.0
2026-03-12,255.76,401.86,269.78,209.53,158.86,258.95,406.12,276.28,211.71,161.54,254.18,401.71,269.2,208.15,158.69,258.66,404.63,273.35,210.39,158.87,40794020.0,27263886.0,10894990.0,44349501.0,6165981.0
2026-03-13,250.12,395.55,249.32,207.67,159.88,256.33,404.8,256.7,210.56,161.51,249.52,394.25,247.16,206.22,159.24,255.48,401.0,249.0,209.605,159.78,36929988.0,26848000.0,17406382.0,35662137.0,4676821.0
2026-03-16,252.82,399.95,251.86,211.74,157.72,253.885,400.63,256.37,212.724,161.58,249.88,394.79,244.55,207.445,157.54,252.105,398.07,248.25,208.35,161.36,32074210.0,27733721.0,11679171.0,42209316.0,4498710.0
2026-03-17,254.23,399.41,254.2,215.2,156.5,255.13,404.4,258.91,215.7,159.11,252.18,397.745,252.14,212.43,156.29,252.955,400.27,252.99,212.82,158.83,32361607.0,26228279.0,6456240.0,44969943.0,5460242.0
